"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","FDR_adjusted_P.value","Power","BCOV"
"ENSMUSG00000051615","Rap2a",2.165,6.913,2.35750108504709e-29,1.57458708834489e-27,1,0.133
"ENSMUSG00000034353","Ramp1",-2.061,5.982,2.37572015909858e-29,1.58050863182865e-27,1,0.138
"ENSMUSG00000001348","Acp5",2.34,8.887,3.17308564341182e-29,2.10269808636757e-27,1,0.144
"ENSMUSG00000020661","Dnmt3a",2.114,8.123,3.4138777287023e-29,2.25342601014107e-27,1,0.131
"ENSMUSG00000029401","Rilpl2",2.443,7.276,3.65415951877323e-29,2.40264542989222e-27,1,0.149
"ENSMUSG00000020592","Sdc1",3.165,4.732,3.69741345342413e-29,2.42166250139384e-27,1,0.181
"ENSMUSG00000037148","Arhgap10",4.37,4.039,6.84900312152642e-29,4.46851176631481e-27,1,0.231
"ENSMUSG00000070873","Lilra5",-2.043,6.414,8.39552176099433e-29,5.45644333528008e-27,1,0.139
"ENSMUSG00000029304","Spp1",4.329,12.403,9.09514520561186e-29,5.88849669289001e-27,1,0.241
"ENSMUSG00000027435","Cd93",2.46,7.439,1.22236226488241e-28,7.88377005800875e-27,1,0.151
"ENSMUSG00000025746","Il6",5.381,4.312,1.57179995570419e-28,1.00989641260416e-26,1,0.272
"ENSMUSG00000028771","Ptpn12",-1.936,8.583,1.94881242316272e-28,1.24738758812893e-26,1,0.134
"ENSMUSG00000053040","Aph1c",2.46,6.108,2.26957133967415e-28,1.44721571689863e-26,1,0.151
"ENSMUSG00000069662","Marcks",2.46,6.758,3.31967901544945e-28,2.10886977455131e-26,1,0.152
"ENSMUSG00000056492","Adgrf5",-2.984,4.764,9.05938389327063e-28,5.73353816586094e-26,1,0.2
"ENSMUSG00000038459","Abhd17c",-2.136,5.833,1.18556559872729e-27,7.47525652510963e-26,1,0.148
"ENSMUSG00000020154","Ptprb",-3.863,4.22,1.22664732382825e-27,7.70553400670994e-26,1,0.251
"ENSMUSG00000047592","Nxpe5",5.371,3.824,1.86397122621622e-27,1.16656984372599e-25,1,0.273
"ENSMUSG00000032135","Mcam",-3.786,5.706,2.33654350554988e-27,1.45693402792553e-25,1,0.252
"ENSMUSG00000061589","Dot1l",2.219,7.34,3.50776186903564e-27,2.17919706113839e-25,1,0.142
"ENSMUSG00000028266","Lmo4",-2.028,6.983,7.09315553431935e-27,4.39048139996075e-25,1,0.144
"ENSMUSG00000072572","Slc39a2",-2.462,5.644,1.15516491744562e-26,7.12407911496209e-25,1,0.173
"ENSMUSG00000035352","Ccl12",7.374,3.413,1.25802097802125e-26,7.73019581331024e-25,1,0.33
"ENSMUSG00000017737","Mmp9",5.606,3.544,1.3648880301999e-26,8.35647751243402e-25,1,0.284
"ENSMUSG00000049313","Sorl1",2.283,6.542,1.45712831927387e-26,8.88900878667503e-25,1,0.147
"ENSMUSG00000026980","Ly75",-1.932,7.157,1.52361741835468e-26,9.26118242279041e-25,1,0.138
"ENSMUSG00000021182","Ccdc88c",-2.683,5.584,2.64258102324089e-26,1.60051376812633e-24,1,0.189
"ENSMUSG00000026358","Rgs1",1.956,10.89,2.69453751108184e-26,1.62615338793789e-24,1,0.13
"ENSMUSG00000050271","Prag1",-2.311,5.32,3.50948391756541e-26,2.10636744869593e-24,1,0.164
"ENSMUSG00000049866","Arl4c",2.162,6.923,3.51518298338414e-26,2.10636744869593e-24,1,0.141
"ENSMUSG00000074305","Peak1",2.671,4.859,3.53096843077179e-26,2.10834998385801e-24,1,0.166
"ENSMUSG00000011148","Adssl1",2.637,5.636,5.20892982790148e-26,3.09931324760138e-24,1,0.167
"ENSMUSG00000030168","Adipor2",-2.022,8.641,6.16810219929633e-26,3.6571435425863e-24,1,0.146
"ENSMUSG00000028214","Gem",2.88,6.048,6.92116482587049e-26,4.08929521774684e-24,1,0.182
"ENSMUSG00000000794","Kcnn3",-4.082,7.114,8.2231038181102e-26,4.84160307729708e-24,1,0.279
"ENSMUSG00000079625","Tm4sf19",6.211,3.671,8.43564499261991e-26,4.94949753768372e-24,1,0.309
"ENSMUSG00000040613","Apobec1",2.331,7.092,9.32826848631972e-26,5.4542934561187e-24,1,0.153
"ENSMUSG00000029470","P2rx4",2.374,7.181,1.10417821473071e-25,6.43393223190328e-24,1,0.155
"ENSMUSG00000027339","Rassf2",2.295,6.792,1.22066154968913e-25,7.0882264146553e-24,1,0.151
"ENSMUSG00000000253","Gmpr",-2.658,5.203,1.24354269248444e-25,7.19636452657604e-24,1,0.189
"ENSMUSG00000025491","Ifitm1",6.548,5.134,1.59764627573216e-25,9.21400230966625e-24,1,0.335
"ENSMUSG00000040274","Cdk6",-1.818,6.305,1.75857644061979e-25,1.01076274468004e-23,1,0.132
"ENSMUSG00000024621","Csf1r",2.152,9.607,2.78839074405529e-25,1.59722802688293e-23,1,0.144
"ENSMUSG00000070369","Itgad",-3.673,3.943,2.84625488621382e-25,1.62486537389328e-23,1,0.251
"ENSMUSG00000021646","Mccc2",-2.353,4.671,3.04810963820538e-25,1.73424096519847e-23,1,0.169
"ENSMUSG00000034361","Cpne2",2.997,5.329,3.72869041020456e-25,2.11434263596096e-23,1,0.189
"ENSMUSG00000047881","Rell1",2.129,5.44,3.96196613220792e-25,2.23910714722573e-23,1,0.141
"ENSMUSG00000059463","Spag11b",-5.542,3.621,4.04396765447625e-25,2.27783218084465e-23,1,0.35
"ENSMUSG00000005043","Sgsh",3.078,4.462,4.0818372306799e-25,2.29152443601425e-23,1,0.191
"ENSMUSG00000061175","Fnip2",2.251,7.883,4.54353059445196e-25,2.54227086043209e-23,1,0.15
"ENSMUSG00000029084","Cd38",4,4.739,5.79435012493199e-25,3.23144978254458e-23,1,0.238
"ENSMUSG00000047407","Tgif1",2.081,8.266,6.28205625165905e-25,3.49191403093864e-23,1,0.141
"ENSMUSG00000040640","Erc2",-11.181,1.822,6.37002028156326e-25,3.52920008911003e-23,1,0.433
"ENSMUSG00000037493","Cib2",-2.381,5.465,6.4850712925989e-25,3.58120048046851e-23,1,0.173
"ENSMUSG00000029380","Cxcl1",2.089,7.843,6.86384854505595e-25,3.77802321545132e-23,1,0.141
"ENSMUSG00000034612","Chst11",2.998,5.091,8.67133570478822e-25,4.75741008894517e-23,1,0.19
"ENSMUSG00000030246","Ldhb",4.491,4.347,9.31320042096758e-25,5.0930246185602e-23,1,0.259
"ENSMUSG00000060591","Ifitm2",2.395,5.747,9.3857937614599e-25,5.11616590261772e-23,1,0.159
"ENSMUSG00000036402","Gng12",2.461,5.784,1.01990760205476e-24,5.54160728601974e-23,1,0.163
"ENSMUSG00000002058","Unc119",-1.825,6.965,1.02981029432058e-24,5.57747895943241e-23,1,0.135
"ENSMUSG00000026437","Cdk18",4.031,3.737,1.09806972050484e-24,5.92817320673829e-23,1,0.236
"ENSMUSG00000017400","Stac2",2.703,4.99,1.29460883532111e-24,6.9669745539032e-23,1,0.174
"ENSMUSG00000074743","Thbd",-2.207,5.074,1.3789030404104e-24,7.39704875455715e-23,1,0.162
"ENSMUSG00000035356","Nfkbiz",1.885,9.738,1.63619723837705e-24,8.74951295382767e-23,1,0.13
"ENSMUSG00000032561","Acpp",3.832,4.011,1.95938269856252e-24,1.04446841767538e-22,1,0.23
"ENSMUSG00000023022","Lima1",-1.843,7.562,2.03763793154224e-24,1.082767476956e-22,1,0.138
"ENSMUSG00000079429","Mroh2a",-3.043,4.083,2.77267954220902e-24,1.46873789668489e-22,1,0.217
"ENSMUSG00000038807","Rap1gap2",2.761,4.828,3.29545056737758e-24,1.74020386523582e-22,1,0.179
"ENSMUSG00000024589","Nedd4l",2.551,4.693,3.33406394409915e-24,1.7551094245292e-22,1,0.166
"ENSMUSG00000023947","Nfkbie",2.223,6.114,3.79949497629772e-24,1.99390888538754e-22,1,0.151
"ENSMUSG00000040511","Pvr",2.824,5.073,3.89466368088298e-24,2.03752405199878e-22,1,0.183
"ENSMUSG00000049988","Lrrc25",2.801,4.924,4.40104020883981e-24,2.29533263731405e-22,1,0.182
"ENSMUSG00000015745","Plekho1",1.864,6.813,4.80450116061531e-24,2.49804494191008e-22,1,0.129
"ENSMUSG00000047250","Ptgs1",2.752,5.356,5.07225910629869e-24,2.6291728336882e-22,1,0.18
"ENSMUSG00000028680","Plk3",-2.06,9.07,5.51259387165504e-24,2.84867924291214e-22,1,0.156
"ENSMUSG00000076441","Ass1",2.718,5.87,5.60475278821399e-24,2.88747294558659e-22,1,0.18
"ENSMUSG00000031377","Bmx",-3.308,3.696,5.90241792376572e-24,3.03158231233414e-22,1,0.235
"ENSMUSG00000024667","Tmem216",-3.399,3.896,6.14817917848279e-24,3.14824035630309e-22,1,0.242
"ENSMUSG00000029103","Lrpap1",2.027,7.648,6.19117016558406e-24,3.16067653951781e-22,1,0.14
"ENSMUSG00000029377","Ereg",-2.553,5.702,6.31455786472098e-24,3.21395779512214e-22,1,0.19
"ENSMUSG00000026271","Gpr35",2.081,5.653,6.43555274568291e-24,3.26570481371021e-22,1,0.142
"ENSMUSG00000040751","Lat2",4.09,4.153,1.28271799940845e-23,6.48963136347424e-22,1,0.247
"ENSMUSG00000028459","Cd72",3.54,5.5,1.29411381272989e-23,6.52774185298795e-22,1,0.225
"ENSMUSG00000090115","Usp49",-2.251,4.806,1.64116879949156e-23,8.25371142077628e-22,1,0.168
"ENSMUSG00000022265","Ank",3.302,5.026,1.75425195002166e-23,8.79624612803144e-22,1,0.212
"ENSMUSG00000073490","Ifi207",1.914,8.416,1.89483001890527e-23,9.47302889333173e-22,1,0.135
"ENSMUSG00000044350","Lacc1",2.796,5.506,2.4285620237075e-23,1.21055578397077e-21,1,0.186
"ENSMUSG00000039782","Cpeb2",2.072,6.49,2.5152419894249e-23,1.25007526874417e-21,1,0.145
"ENSMUSG00000066595","Mfsd7b",2.028,5.969,2.53740709180251e-23,1.25739310959762e-21,1,0.141
"ENSMUSG00000036826","Igflr1",-3.231,4.424,2.8468173662355e-23,1.40659414779671e-21,1,0.236
"ENSMUSG00000033880","Lgals3bp",2.21,9.079,3.17782266170031e-23,1.56556406231522e-21,1,0.154
"ENSMUSG00000028412","Slc44a1",2.348,5.504,4.16476160988339e-23,2.04581807220377e-21,1,0.161
"ENSMUSG00000031451","Gas6",3.04,5.366,4.99532847844699e-23,2.44669740953035e-21,1,0.201
"ENSMUSG00000004207","Psap",2.133,13.79,5.12699345033461e-23,2.50392876658249e-21,1,0.151
"ENSMUSG00000040950","Mgl2",4.698,6.931,5.82607407289597e-23,2.83714696495089e-21,1,0.287
"ENSMUSG00000032802","Srxn1",1.945,6.264,5.9669148549827e-23,2.89738296607752e-21,1,0.137
"ENSMUSG00000059668","Krt4",-10.968,1.615,6.14926662930916e-23,2.97737270779559e-21,1,0.446
"ENSMUSG00000015243","Abca1",2.007,8.899,7.08442972868121e-23,3.42036267300729e-21,1,0.143
"ENSMUSG00000042265","Trem1",-1.733,6.902,7.42758342179977e-23,3.57582064562885e-21,1,0.134
"ENSMUSG00000033684","Qsox1",-1.778,6.289,8.26824533831296e-23,3.96922754905717e-21,1,0.137
"ENSMUSG00000102418","Sh2d1b1",-1.689,6.653,9.06845582497752e-23,4.34104154477252e-21,1,0.131
"ENSMUSG00000030329","Pianp",3.025,5.387,9.30069946598949e-23,4.43963897108165e-21,1,0.202
"ENSMUSG00000023341","Mx2",4.477,5.3,9.7946445748666e-23,4.6622508176365e-21,1,0.275
"ENSMUSG00000028063","Lmna",-1.682,8.948,1.02837391392303e-22,4.88130966221108e-21,1,0.131
"ENSMUSG00000063193","Cd300lb",3.159,5.465,1.13985189545113e-22,5.39529897180203e-21,1,0.21
"ENSMUSG00000041729","Coro2b",-3.861,3.719,1.22769340320161e-22,5.79485003555888e-21,1,0.278
"ENSMUSG00000020777","Acox1",-1.717,7.832,1.70779226013495e-22,8.03851632639566e-21,1,0.135
"ENSMUSG00000036526","Card11",-1.631,7.889,3.21769442677336e-22,1.51035001176712e-20,1,0.129
"ENSMUSG00000057191","AB124611",2.511,5.391,3.26202337581617e-22,1.52691609430863e-20,1,0.174
"ENSMUSG00000036053","Fmnl2",2.101,5.663,3.29209741835545e-22,1.5367365241815e-20,1,0.15
"ENSMUSG00000027347","Rasgrp1",2.819,4.856,4.7999043314362e-22,2.23440174635286e-20,1,0.192
"ENSMUSG00000038352","Arl5c",3.03,5.612,6.0335870799136e-22,2.80097677132912e-20,1,0.206
"ENSMUSG00000040624","Plekhg1",-1.914,6.463,7.9467992600079e-22,3.67904147659215e-20,1,0.151
"ENSMUSG00000043953","Ccrl2",1.87,8.211,8.64984458280956e-22,3.99358125028186e-20,1,0.137
"ENSMUSG00000023032","Slc4a8",4.723,5.39,9.01227093843e-22,4.1495736871278e-20,1,0.294
"ENSMUSG00000063659","Zbtb18",2.47,6.221,9.886208908765e-22,4.53959668859541e-20,1,0.176
"ENSMUSG00000042364","Snx18",1.874,6.638,1.01100415942721e-21,4.62979628346911e-20,1,0.137
"ENSMUSG00000036777","Anln",-2.255,4.534,1.13969022045481e-21,5.20499603925549e-20,1,0.176
"ENSMUSG00000035355","Kcnh4",-4.148,4.109,1.27574416136148e-21,5.81065359533325e-20,1,0.305
"ENSMUSG00000036905","C1qb",8.434,9.835,1.29170276494478e-21,5.86752508656905e-20,1,0.443
"ENSMUSG00000043263","Ifi209",2.307,5.293,1.37488959658466e-21,6.22865533594842e-20,1,0.164
"ENSMUSG00000070056","Mfhas1",2.116,5.738,1.61677944179911e-21,7.30490347794687e-20,1,0.153
"ENSMUSG00000026074","Map4k4",1.749,7.769,1.80740061189783e-21,8.14438814395989e-20,1,0.13
"ENSMUSG00000040829","Zmynd15",2.685,6.208,2.17082731368831e-21,9.75602126242155e-20,1,0.19
"ENSMUSG00000022180","Slc7a8",1.933,6.526,2.19807842203035e-21,9.85228890595991e-20,1,0.142
"ENSMUSG00000045394","Epcam",-3.353,5.372,2.24274956076656e-21,1.0025921184612e-19,1,0.258
"ENSMUSG00000026688","Mgst3",-2.284,4.795,2.75718338823497e-21,1.22931094708165e-19,1,0.18
"ENSMUSG00000000440","Pparg",-2.564,6.17,2.91996610888745e-21,1.29846282389422e-19,1,0.204
"ENSMUSG00000027330","Cdc25b",-1.91,5.147,2.96098027562031e-21,1.31324526764913e-19,1,0.152
"ENSMUSG00000023019","Gpd1",-3.452,3.475,3.50990917171978e-21,1.55262945507122e-19,1,0.26
"ENSMUSG00000050370","Ch25h",-2.47,4.419,3.75508471895722e-21,1.65674729976342e-19,1,0.194
"ENSMUSG00000022199","Slc22a17",-2.766,4.376,3.85384408669628e-21,1.69589211919255e-19,1,0.216
"ENSMUSG00000050565","Tor1aip2",-1.614,7.536,3.94759732632988e-21,1.73263635377461e-19,1,0.131
"ENSMUSG00000036257","Pnpla8",-1.686,6.826,4.13541206534505e-21,1.81036769637826e-19,1,0.136
"ENSMUSG00000069607","Cd300ld3",3.806,3.816,4.18174531595285e-21,1.82592073253155e-19,1,0.247
"ENSMUSG00000046080","Clec9a",-2.684,4.788,4.31367544647913e-21,1.878672363263e-19,1,0.211
"ENSMUSG00000044092","C130050O18Rik",-2.444,4.733,6.92972172940118e-21,3.01024261654039e-19,1,0.195
"ENSMUSG00000054200","Ffar4",-2.991,4.397,7.10745183110843e-21,3.07953130877103e-19,1,0.234
"ENSMUSG00000029455","Aldh2",1.864,7.099,8.06693208120608e-21,3.4863176037908e-19,1,0.14
"ENSMUSG00000008496","Pou2f2",3.396,4.143,8.39148710425426e-21,3.6173303338696e-19,1,0.229
"ENSMUSG00000049723","Mmp12",5.698,10.699,8.42798402727829e-21,3.62381867920989e-19,1,0.349
"ENSMUSG00000058881","Zfp516",2.106,5.541,9.35486649402936e-21,4.01214553340376e-19,1,0.155
"ENSMUSG00000020589","Fam49a",2.415,5.599,1.00728394090344e-20,4.30913519832564e-19,1,0.175
"ENSMUSG00000030844","Rgs10",1.941,6.055,1.11127373910549e-20,4.74199586954662e-19,1,0.145
"ENSMUSG00000093661","Eif4e3",2.628,4.296,1.13982148767509e-20,4.85156259413945e-19,1,0.185
"ENSMUSG00000038777","Sema6c",4.415,3.198,1.14578172599712e-20,4.85281539977878e-19,1,0.275
"ENSMUSG00000024381","Bin1",1.997,5.571,1.145859477164e-20,4.85281539977878e-19,1,0.148
"ENSMUSG00000073197","5730507C01Rik",-5.18,2.515,1.41051828123873e-20,5.95873447909303e-19,1,0.362
"ENSMUSG00000026981","Il1rn",1.709,9.001,1.61783598763492e-20,6.81750436884163e-19,1,0.131
"ENSMUSG00000056153","Socs6",2.317,5.316,1.9696427191043e-20,8.27935887249363e-19,1,0.17
"ENSMUSG00000071637","Cebpd",-2.302,4.429,2.12609725617069e-20,8.91483658431075e-19,1,0.184
"ENSMUSG00000022534","Mefv",5.667,3.454,2.81044949521642e-20,1.17551919728136e-18,1,0.334
"ENSMUSG00000063531","Sema3e",-4.637,3.428,3.08202003597957e-20,1.28592529797488e-18,1,0.344
"ENSMUSG00000058254","Tspan7",-2.823,3.842,3.41439891640419e-20,1.42109637658616e-18,1,0.224
"ENSMUSG00000028970","Abcb1b",4.658,4.049,3.42441704015828e-20,1.4217641067468e-18,1,0.297
"ENSMUSG00000026430","Rassf5",-1.663,7.093,3.54320429621644e-20,1.46747711268298e-18,1,0.138
"ENSMUSG00000011382","Dhdh",3.344,3.891,3.55676740287735e-20,1.46949280131593e-18,1,0.229
"ENSMUSG00000000628","Hk2",1.909,8.088,4.03004009998379e-20,1.66096628315917e-18,1,0.146
"ENSMUSG00000015980","Lrrc27",4.665,3.317,4.15560943403835e-20,1.70855202472944e-18,1,0.292
"ENSMUSG00000044345","Marveld1",-1.658,5.841,4.26458193116093e-20,1.74818517221807e-18,1,0.137
"ENSMUSG00000036896","C1qc",8.1,9.251,4.27269781113779e-20,1.74818517221807e-18,1,0.449
"ENSMUSG00000070691","Runx3",2.852,5.831,6.06147046982774e-20,2.474075555535e-18,1,0.207
"ENSMUSG00000074272","Ceacam1",2.498,4.707,7.14621249063231e-20,2.9097999678724e-18,1,0.183
"ENSMUSG00000079164","Tlr5",-3.091,3.571,7.17660513760542e-20,2.91515080805905e-18,1,0.245
"ENSMUSG00000032263","Bckdhb",-2.07,5.026,9.62389205647346e-20,3.89986877626591e-18,1,0.171
"ENSMUSG00000017002","Slpi",-1.536,7.201,9.73409620902359e-20,3.93508989808805e-18,1,0.129
"ENSMUSG00000025511","Tspan4",2.687,4.739,1.11473351326038e-19,4.49564842650927e-18,1,0.196
"ENSMUSG00000055435","Maf",3.91,4.592,1.34591700263125e-19,5.4150727405864e-18,1,0.267
"ENSMUSG00000025017","Pik3ap1",-1.7,8.005,1.41724809437163e-19,5.68851741061563e-18,1,0.144
"ENSMUSG00000032324","Tspan3",2.668,5.252,1.51533705431804e-19,6.06781174025266e-18,1,0.197
"ENSMUSG00000038271","Iffo1",-1.698,6.562,2.23608707188905e-19,8.93271852027922e-18,1,0.144
"ENSMUSG00000024666","Tmem138",-2.854,3.698,2.33475992534527e-19,9.30489934398215e-18,1,0.231
"ENSMUSG00000051339","2900026A02Rik",5.279,3.924,2.4508174310017e-19,9.74445010566278e-18,1,0.332
"ENSMUSG00000000531","Grasp",3.319,6.079,2.59896062235834e-19,1.03092104686881e-17,1,0.24
"ENSMUSG00000021109","Hif1a",1.632,7.752,2.83468823355087e-19,1.12179301570357e-17,1,0.129
"ENSMUSG00000071068","Treml2",2.886,4.128,3.60941501437734e-19,1.42504427366702e-17,1,0.209
"ENSMUSG00000049871","Nlrc3",3.176,4.126,3.75730543365919e-19,1.47997545962641e-17,1,0.227
"ENSMUSG00000052688","Rab7b",1.704,6.83,4.18854240335673e-19,1.64599975655632e-17,1,0.135
"ENSMUSG00000058672","Tubb2a",2.052,5.774,4.25129654377702e-19,1.66678443147898e-17,1,0.159
"ENSMUSG00000048234","Rnf149",2.089,8.252,4.30221539057447e-19,1.68284341828536e-17,1,0.163
"ENSMUSG00000015839","Nfe2l2",1.839,8.31,4.70414515614324e-19,1.8358116593189e-17,1,0.146
"ENSMUSG00000068036","Afdn",-1.545,6.861,5.30270389555041e-19,2.06463341997721e-17,1,0.132
"ENSMUSG00000034265","Zdhhc14",3.235,3.967,5.79382159981045e-19,2.25066660674936e-17,1,0.231
"ENSMUSG00000020189","Osbpl8",1.683,7.026,9.63272017258772e-19,3.73334186872448e-17,1,0.135
"ENSMUSG00000040111","Gramd1b",1.66,6.372,1.11643713620993e-18,4.31706057841541e-17,1,0.133
"ENSMUSG00000037211","Spry1",-2.939,3.787,1.157038472543e-18,4.46384386050952e-17,1,0.243
"ENSMUSG00000028278","Rragd",3.687,3.471,1.2104002556029e-18,4.65907597247786e-17,1,0.256
"ENSMUSG00000030084","Plxna1",2.071,8.013,1.52332982451187e-18,5.85027894877309e-17,1,0.164
"ENSMUSG00000032788","Pdxk",1.805,6.404,1.70521676764429e-18,6.53395758268779e-17,1,0.145
"ENSMUSG00000032690","Oas2",3.772,3.948,2.10787735612031e-18,8.05857727685994e-17,1,0.266
"ENSMUSG00000037447","Arid5a",2.858,5.608,2.34251526012117e-18,8.93540019537866e-17,1,0.217
"ENSMUSG00000007891","Ctsd",2.01,13.634,2.38758911495752e-18,9.08682001453877e-17,1,0.161
"ENSMUSG00000026031","Cflar",1.845,8.248,2.54975982485832e-18,9.68221157763053e-17,1,0.149
"ENSMUSG00000068758","Il3ra",2.017,5.063,2.69085756225676e-18,1.01950921719764e-16,1,0.158
"ENSMUSG00000028341","Nr4a3",3.012,8.35,2.89640626148639e-18,1.09493228202678e-16,1,0.229
"ENSMUSG00000019990","Pde7b",4.797,2.818,2.91309502181553e-18,1.09878302854105e-16,1,0.309
"ENSMUSG00000054008","Ndst1",1.653,6.431,3.56945757306211e-18,1.34335621535865e-16,1,0.135
"ENSMUSG00000032725","Folr2",10.826,2.032,3.88236499350898e-18,1.45787119245144e-16,1,0.409
"ENSMUSG00000035164","Zc3h12c",3.279,4.669,4.24184751528631e-18,1.58932903133721e-16,1,0.243
"ENSMUSG00000010461","Eya4",7.88,2.201,4.30344669161996e-18,1.60884164148217e-16,1,0.389
"ENSMUSG00000031504","Rab20",1.713,6.119,5.4966260686129e-18,2.0503749957488e-16,1,0.14
"ENSMUSG00000050394","Armcx6",4.307,3.497,5.75167605822949e-18,2.14078903154101e-16,1,0.295
"ENSMUSG00000050578","Mmp13",5.235,4.76,6.01398635760846e-18,2.23350201034874e-16,1,0.349
"ENSMUSG00000038264","Sema7a",3.445,5.219,6.29548889820946e-18,2.33292042548122e-16,1,0.256
"ENSMUSG00000024030","Abcg1",-1.771,9.69,6.47890025768297e-18,2.39563362263297e-16,1,0.157
"ENSMUSG00000020892","Aloxe3",-2.647,3.77,6.68368441146229e-18,2.46595849748668e-16,1,0.225
"ENSMUSG00000038390","Gpr162",4.553,3.449,7.91545299673223e-18,2.91405936250068e-16,1,0.31
"ENSMUSG00000027508","Pag1",-1.759,7.536,9.28975892681618e-18,3.41257274663782e-16,1,0.157
"ENSMUSG00000079442","St6galnac4",1.857,5.663,9.77918774406734e-18,3.58457081343275e-16,1,0.151
"ENSMUSG00000047824","Pygo2",-1.512,6.055,9.97983468513283e-18,3.65020014089555e-16,1,0.134
"ENSMUSG00000004267","Eno2",4.398,3.971,1.13033118486456e-17,4.12534262674759e-16,1,0.307
"ENSMUSG00000038095","Sbno1",1.616,6.037,1.16176026017027e-17,4.2309105336977e-16,1,0.133
"ENSMUSG00000039911","Spsb1",2.444,4.861,1.34433822080879e-17,4.88529618391978e-16,1,0.192
"ENSMUSG00000046573","Lyrm4",-2.276,4.203,1.50882442596601e-17,5.47126934548791e-16,1,0.198
"ENSMUSG00000049091","Sephs2",-1.605,6.019,1.58424811726921e-17,5.73246781276556e-16,1,0.143
"ENSMUSG00000020277","Pfkl",2.199,6.786,1.89435823650389e-17,6.83992852146211e-16,1,0.179
"ENSMUSG00000000915","Hip1r",-2.549,4.956,2.02291151204961e-17,7.28851998520561e-16,1,0.225
"ENSMUSG00000026938","Fcna",4.701,2.945,2.0616811944974e-17,7.41240187757809e-16,1,0.316
"ENSMUSG00000032231","Anxa2",-1.485,10.1,2.11422671090111e-17,7.58518109571273e-16,1,0.134
"ENSMUSG00000035863","Palm",3.039,4.088,2.14180053345679e-17,7.6678274182951e-16,1,0.231
"ENSMUSG00000020593","Lpin1",-1.696,7.122,2.30220702923869e-17,8.224671116295e-16,1,0.153
"ENSMUSG00000044447","Dock5",-1.462,6.295,2.4823672753774e-17,8.84958696610282e-16,1,0.131
"ENSMUSG00000026921","Egfl7",-3.214,3.212,2.51628969863528e-17,8.95163438474505e-16,1,0.272
"ENSMUSG00000037999","Arap2",2.996,4.722,2.75018561704647e-17,9.76315894051497e-16,1,0.231
"ENSMUSG00000029330","Cds1",3.209,3.653,2.89913997925388e-17,1.02703705177007e-15,1,0.24
"ENSMUSG00000039081","Zfp503",-2.609,3.784,2.9600692472617e-17,1.04642782720143e-15,1,0.227
"ENSMUSG00000033022","Cdo1",3.043,4.029,3.0060748192816e-17,1.06047290806306e-15,1,0.232
"ENSMUSG00000030747","Dgat2",-2.13,5.167,3.15609024055831e-17,1.11107526843655e-15,1,0.19
"ENSMUSG00000028645","Slc2a1",1.744,6.605,3.25725003938854e-17,1.14430376643633e-15,1,0.146
"ENSMUSG00000033444","Specc1l",1.641,6.41,3.40545956952021e-17,1.19388912460067e-15,1,0.138
"ENSMUSG00000046718","Bst2",1.886,6.124,3.66648936973257e-17,1.28273990413543e-15,1,0.157
"ENSMUSG00000015944","Gatsl2",2.687,4.883,3.84431684849645e-17,1.34217491954325e-15,1,0.212
"ENSMUSG00000011752","Pgam1",1.662,8.121,3.88980260082265e-17,1.3552553473959e-15,1,0.141
"ENSMUSG00000035711","Dok3",-1.703,6.76,4.0590566451849e-17,1.4113156212003e-15,1,0.154
"ENSMUSG00000020961","Ston2",6.2,3.032,4.21193675366912e-17,1.46146421485628e-15,1,0.382
"ENSMUSG00000027555","Car13",2.625,4.032,4.23814709206976e-17,1.46754527790563e-15,1,0.205
"ENSMUSG00000045404","Kcnk13",3.688,4.056,4.43228636076989e-17,1.53163138904478e-15,1,0.273
"ENSMUSG00000020538","Srebf1",-1.559,7.028,4.5477908698346e-17,1.56833816568296e-15,1,0.142
"ENSMUSG00000046245","Pilra",-1.563,7.041,5.06194993932004e-17,1.7420942988723e-15,1,0.142
"ENSMUSG00000042272","Sestd1",2.408,5.504,5.21877318368382e-17,1.79241522881889e-15,1,0.195
"ENSMUSG00000025464","Paox",2.316,4.637,5.34079888024455e-17,1.82814242183972e-15,1,0.186
