"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","FDR_adjusted_P.value","Power","BCOV"
"ENSMUSG00000024797","Vps51",0.14,5.824,0.435420855554758,0.630097547824778,0.131,0.15
"ENSMUSG00000028191","Bcl10",0.14,6.018,0.43548222578751,0.630136154640671,0.136,0.151
"ENSMUSG00000025082","Vwa2",0.775,-1.953,0.435544935431329,0.630176693259093,0.066,0.586
"ENSMUSG00000090840","1700092M07Rik",-0.893,-2.134,0.435735941566101,0.630402838917296,0.07,0.761
"ENSMUSG00000038773","Kdm3b",-0.143,7.304,0.435816994959082,0.63043963234784,0.166,0.154
"ENSMUSG00000060938","Rpl26",-0.154,9.253,0.435830789660417,0.63043963234784,0.187,0.168
"ENSMUSG00000031374","Zfp92",-0.697,-1.755,0.435925347225068,0.63044207697943,0.063,0.591
"ENSMUSG00000032366","Tpm1",0.163,7.027,0.43591700333164,0.63044207697943,0.167,0.176
"ENSMUSG00000058793","Cds2",-0.148,7.664,0.435936604649948,0.63044207697943,0.172,0.161
"ENSMUSG00000028800","Hdac1",-0.141,6.749,0.435979553734721,0.630453993634064,0.153,0.153
"ENSMUSG00000040389","Wdr47",0.195,4.072,0.436054599509408,0.630512318539157,0.11,0.207
"ENSMUSG00000027394","Ttl",-0.204,3.71,0.436176486236374,0.630537978193196,0.104,0.215
"ENSMUSG00000030016","Zfp638",-0.138,6.285,0.436174439875201,0.630537978193196,0.142,0.148
"ENSMUSG00000032376","Usp3",-0.164,6.611,0.436111607788512,0.630537978193196,0.159,0.178
"ENSMUSG00000085715","Tsix",-0.659,-1.252,0.436380630235994,0.630782887761149,0.069,0.603
"ENSMUSG00000083270","Gm13498",-0.574,-1.354,0.436469426390876,0.630815925059458,0.061,0.493
"ENSMUSG00000039100","March6",-0.142,6.765,0.436472943522752,0.630815925059458,0.154,0.154
"ENSMUSG00000028863","Meaf6",0.17,4.723,0.436547899142939,0.630823869533202,0.116,0.182
"ENSMUSG00000028833","Ncdn",-0.142,5.386,0.436526319911262,0.630823869533202,0.12,0.152
"ENSMUSG00000086241","4930483K19Rik",-0.819,-2.443,0.436803308818496,0.631029254009144,0.061,0.57
"ENSMUSG00000040813","Tex264",0.183,5.104,0.43682899360884,0.631029254009144,0.132,0.197
"ENSMUSG00000058006","Mdn1",-0.196,6.57,0.436731633050854,0.631029254009144,0.168,0.212
"ENSMUSG00000021577","Sdha",0.151,7.471,0.436824714751009,0.631029254009144,0.169,0.164
"ENSMUSG00000030082","Sec61a1",0.15,7.501,0.436925294036959,0.631118174225632,0.17,0.163
"ENSMUSG00000042055","Wdr11",0.138,5.548,0.436978202306579,0.631144407339115,0.122,0.148
"ENSMUSG00000003531","Dgcr6",0.271,2.458,0.43705506673647,0.631184553091178,0.093,0.28
"ENSMUSG00000010277","2610507B11Rik",-0.146,7.81,0.437075495968995,0.631184553091178,0.173,0.159
"ENSMUSG00000024998","Plce1",0.254,3.33,0.43711356850065,0.631189351955307,0.111,0.269
"ENSMUSG00000065541","Mir24-2",-0.54,-0.176,0.43724862613903,0.631316713773379,0.079,0.528
"ENSMUSG00000037652","Phc3",-0.143,6.936,0.437271282535944,0.631316713773379,0.158,0.155
"ENSMUSG00000032757","Bet1",0.221,3.811,0.437332745404003,0.631355268440495,0.112,0.236
"ENSMUSG00000029348","Asphd2",-0.642,-2.105,0.437451094972319,0.631455022071508,0.055,0.492
"ENSMUSG00000037622","Wdtc1",0.146,5.701,0.437471371820516,0.631455022071508,0.131,0.157
"ENSMUSG00000044519","Zfp488",0.274,2.847,0.437629335214682,0.631632836300316,0.103,0.29
"ENSMUSG00000035183","Slc24a5",-0.443,0.321,0.437672119897025,0.631642538387494,0.077,0.442
"ENSMUSG00000020941","Map3k14",0.153,6.348,0.437705606181644,0.631642538387494,0.149,0.166
"ENSMUSG00000030706","Mrpl48",0.159,4.729,0.437757756105805,0.631667610574026,0.111,0.17
"ENSMUSG00000044854","1700056E22Rik",0.384,0.965,0.437908255078785,0.631734218509336,0.081,0.393
"ENSMUSG00000032333","Stoml1",-0.325,3.563,0.437881374944262,0.631734218509336,0.136,0.348
"ENSMUSG00000031950","Gabarapl2",0.148,5.827,0.437904978679291,0.631734218509336,0.134,0.16
"ENSMUSG00000006542","Prkag3",-0.716,-1.9,0.438118034861676,0.631986657022512,0.062,0.591
"ENSMUSG00000003119","Cdk12",-0.14,6.309,0.438172804095969,0.632015469991199,0.143,0.151
"ENSMUSG00000036513","Commd2",0.194,4.151,0.438246921961578,0.632072184414015,0.111,0.207
"ENSMUSG00000019487","Trip10",-0.157,5.147,0.438286526826433,0.632079116576048,0.121,0.17
"ENSMUSG00000022674","Ube2v2",0.173,4.493,0.438416240535744,0.632215988654434,0.112,0.184
"ENSMUSG00000066149","Cdc26",-0.155,4.818,0.438453530403128,0.632219570234374,0.112,0.166
"ENSMUSG00000053929","Cyhr1",-0.145,6.16,0.438517338160838,0.632261385168555,0.141,0.157
"ENSMUSG00000023393","Slc17a9",-0.174,4.529,0.43866830250363,0.632428847263746,0.113,0.186
"ENSMUSG00000048970","C1galt1c1",0.203,3.841,0.43878314310223,0.632494009309491,0.107,0.216
"ENSMUSG00000092607","Scnm1",0.17,4.71,0.438761237807907,0.632494009309491,0.116,0.183
"ENSMUSG00000039988","Ankrd13c",-0.146,5.65,0.438844766634426,0.632532640941732,0.129,0.157
"ENSMUSG00000097166","9330179D12Rik",-0.612,-1.038,0.438893533346559,0.632552736626748,0.07,0.53
"ENSMUSG00000032251","Irak1bp1",0.377,1.244,0.438965503323122,0.632606268038813,0.087,0.386
"ENSMUSG00000042817","Flt3",0.179,4.705,0.439023189811761,0.632639208230134,0.119,0.193
"ENSMUSG00000000263","Glra1",1.412,-3.35,0.439150256957469,0.632671737577369,0.074,0.787
"ENSMUSG00000022552","Sharpin",-0.142,6.162,0.439107412305302,0.632671737577369,0.14,0.154
"ENSMUSG00000046434","Hnrnpa1",-0.143,8.582,0.439133120278994,0.632671737577369,0.18,0.156
"ENSMUSG00000019577","Pdk4",0.285,2.773,0.439311499688238,0.632853840934028,0.104,0.302
"ENSMUSG00000079012","Serpina3m",-0.66,-0.648,0.439458615238024,0.633015565993931,0.081,0.651
"ENSMUSG00000020807","4933427D14Rik",-0.212,4.117,0.439644930466408,0.633183517046609,0.117,0.228
"ENSMUSG00000021311","Mtr",0.161,4.743,0.439615267304856,0.633183517046609,0.112,0.173
"ENSMUSG00000035133","Arhgap5",-0.166,4.83,0.43991365037093,0.633419860906664,0.117,0.178
"ENSMUSG00000054027","Nt5dc3",-0.168,4.832,0.439868751919185,0.633419860906664,0.118,0.181
"ENSMUSG00000026014","Raph1",-0.189,5.319,0.439888875115159,0.633419860906664,0.139,0.205
"ENSMUSG00000026715","Serpinc1",0.316,1.828,0.439956693065942,0.633431624353976,0.088,0.327
"ENSMUSG00000000223","Drp2",-0.514,0.024,0.440044460278906,0.633507773361817,0.08,0.51
"ENSMUSG00000098480","Mir6387",-1.374,-3.322,0.440357639811876,0.633908398283636,0.073,0.791
"ENSMUSG00000086392","Mccc1os",-0.427,0.649,0.44041416996477,0.633939534292739,0.081,0.437
"ENSMUSG00000039703","Nploc4",0.134,6.158,0.440698938217284,0.63429916907914,0.135,0.146
"ENSMUSG00000049128","Ivl",0.571,-0.844,0.440784976428531,0.634323870662354,0.069,0.52
"ENSMUSG00000042306","S100a14",0.368,1.12,0.440820866514584,0.634323870662354,0.082,0.377
"ENSMUSG00000038712","Fam63a",0.133,6.047,0.440796430567382,0.634323870662354,0.132,0.144
"ENSMUSG00000097584","1700125G22Rik",-0.937,-2.829,0.440868305992306,0.63434188134064,0.061,0.555
"ENSMUSG00000061972","Olfr99",-0.561,-0.723,0.440931633423234,0.634382747683139,0.07,0.531
"ENSMUSG00000015083","C8g",-0.331,1.278,0.441036506332911,0.634458856506644,0.079,0.343
"ENSMUSG00000028468","Rgp1",-0.14,5.931,0.441054392265437,0.634458856506644,0.133,0.152
"ENSMUSG00000069045","Ddx3y",-0.731,-2.135,0.441234209487118,0.634602827005973,0.059,0.636
"ENSMUSG00000033847","Pla2g4c",-0.465,-0.288,0.441259287881823,0.634602827005973,0.068,0.443
"ENSMUSG00000041057","Wdr43",-0.137,6.063,0.441257915415734,0.634602827005973,0.134,0.15
"ENSMUSG00000041623","D11Wsu47e",0.271,2.932,0.441329169910512,0.634602837417237,0.104,0.288
"ENSMUSG00000067148","Polr1c",0.146,5.089,0.441297059666362,0.634602837417237,0.114,0.158
"ENSMUSG00000054256","Msi1",-0.543,-0.785,0.441492679861997,0.634787701813767,0.067,0.509
"ENSMUSG00000032417","Rwdd2a",-0.469,0.596,0.441739835893808,0.635042530999219,0.086,0.491
"ENSMUSG00000078970","Wdr92",0.239,3.085,0.441722540086206,0.635042530999219,0.099,0.255
"ENSMUSG00000050973","Gdpgp1",-0.314,1.96,0.442088866950834,0.63544574163796,0.091,0.329
"ENSMUSG00000034152","Exoc3",-0.141,5.564,0.442090279513263,0.63544574163796,0.124,0.153
"ENSMUSG00000033487","Fndc3a",0.145,6.735,0.44243873989261,0.635896286707499,0.153,0.159
"ENSMUSG00000030986","Dhx32",0.187,4.179,0.442589822724851,0.636063101509153,0.109,0.201
"ENSMUSG00000086264","Gm15850",1.106,-2.465,0.442681740386921,0.636072605907475,0.075,0.967
"ENSMUSG00000005983","1700037C18Rik",-0.308,2.084,0.442659903969275,0.636072605907475,0.092,0.324
"ENSMUSG00000041439","Mfsd6",0.147,5.379,0.44270149107478,0.636072605907475,0.122,0.16
"ENSMUSG00000026312","Cdh7",-0.842,-2.879,0.442822894286335,0.636091377312983,0.055,0.56
"ENSMUSG00000029387","Gtf2h3",-0.2,3.868,0.442853089927157,0.636091377312983,0.105,0.215
"ENSMUSG00000069089","Cdk7",-0.165,4.709,0.442854633203038,0.636091377312983,0.113,0.179
"ENSMUSG00000008855","Hdac5",-0.145,6.937,0.442804242159946,0.636091377312983,0.156,0.159
"ENSMUSG00000049357","4933408B17Rik",-0.444,-0.183,0.443104805952491,0.636350070787558,0.068,0.409
"ENSMUSG00000035828","Pim3",-0.149,7.297,0.443072232329876,0.636350070787558,0.164,0.164
"ENSMUSG00000097129","4930507D05Rik",0.553,-0.919,0.443209200383664,0.63641077635452,0.066,0.517
"ENSMUSG00000075701","Selenos",-0.267,4.467,0.443217150456104,0.63641077635452,0.142,0.291
"ENSMUSG00000003657","Calb2",-1.464,-3.253,0.443335302277788,0.63653011070854,0.079,0.802
"ENSMUSG00000029410","Ppef2",-0.523,0.041,0.443512765645083,0.636637109421013,0.08,0.544
"ENSMUSG00000072653","Zfp783",-0.271,2.779,0.443510205039684,0.636637109421013,0.101,0.287
"ENSMUSG00000015363","Trabd",-0.137,5.998,0.443514973717986,0.636637109421013,0.132,0.15
"ENSMUSG00000039865","Slc44a3",-0.263,3.39,0.443584893873159,0.636687160198503,0.114,0.284
"ENSMUSG00000007216","Zfp775",1.308,0.799,0.443642893413027,0.636720094497015,0.178,1.314
"ENSMUSG00000032098","Treh",-1.269,-3.004,0.443939082138997,0.636994192904079,0.075,0.699
"ENSMUSG00000022641","Bbx",-0.141,5.664,0.443883126879641,0.636994192904079,0.126,0.154
"ENSMUSG00000009621","Vav2",-0.155,6.227,0.443928908596244,0.636994192904079,0.146,0.169
"ENSMUSG00000068252","Apol7b",0.34,1.608,0.444067829001532,0.637078275490389,0.088,0.353
"ENSMUSG00000022812","Gsk3b",0.167,6.594,0.444045644285787,0.637078275490389,0.157,0.184
"ENSMUSG00000100364","1700121L16Rik",-0.74,-2.256,0.444289799082545,0.637346383709947,0.058,0.646
"ENSMUSG00000004415","Col26a1",0.493,0.287,0.444548369556923,0.637666949745869,0.082,0.504
"ENSMUSG00000038298","Pdzk1",0.837,-1.675,0.444882619234964,0.638045629355222,0.075,0.75
"ENSMUSG00000036168","Ccdc38",0.427,0.327,0.444862455558998,0.638045629355222,0.075,0.43
"ENSMUSG00000020530","Ggnbp2",-0.142,6.736,0.445012691521508,0.638181788157008,0.15,0.157
"ENSMUSG00000038859","Baiap2l1",-0.23,4.6,0.445052758683462,0.638188861508361,0.134,0.252
"ENSMUSG00000068299","Nat8f4",-0.316,1.679,0.445206840850878,0.638359414052364,0.084,0.332
"ENSMUSG00000032495","Lrrc2",0.551,-0.904,0.445511204987486,0.638604728764226,0.066,0.488
"ENSMUSG00000047420","Fam180a",-0.561,-0.509,0.445449421602739,0.638604728764226,0.074,0.541
"ENSMUSG00000079484","Phyhd1",0.235,3.171,0.445518559948264,0.638604728764226,0.099,0.253
"ENSMUSG00000003814","Calr",0.169,9.307,0.445440622631754,0.638604728764226,0.184,0.187
"ENSMUSG00000092260","Zfp963",-0.361,1.974,0.445626678106096,0.638709301753265,0.1,0.389
"ENSMUSG00000027905","Ddx20",-0.157,4.696,0.445683910291058,0.638740929976864,0.108,0.171
"ENSMUSG00000034463","Scara3",0.215,4.664,0.445896734289935,0.638995525178886,0.131,0.236
"ENSMUSG00000050761","Gp1bb",-0.44,-0.05,0.446132763536838,0.639283332035588,0.069,0.45
"ENSMUSG00000070683","Lactbl1",-0.702,-1.774,0.446226853937625,0.639332312773418,0.064,0.512
"ENSMUSG00000035227","Spcs2",-0.337,1.355,0.446237340967925,0.639332312773418,0.082,0.347
"ENSMUSG00000045690","Wdr89",0.288,2.297,0.446479308373093,0.639578088114263,0.093,0.305
"ENSMUSG00000037025","Foxa2",0.276,3.028,0.446478536192756,0.639578088114263,0.107,0.299
"ENSMUSG00000028173","Wls",-0.191,4.883,0.446628791965327,0.639741769360319,0.128,0.209
"ENSMUSG00000022844","Pdia5",-0.275,2.527,0.446920520969885,0.640028870675524,0.094,0.297
"ENSMUSG00000032175","Tyk2",0.366,3.955,0.446871077440056,0.640028870675524,0.15,0.402
"ENSMUSG00000028293","Slc35a1",-0.195,4.12,0.446934936998918,0.640028870675524,0.11,0.212
"ENSMUSG00000038116","Phf20",-0.154,5.301,0.44706543528253,0.6401652791858,0.122,0.169
"ENSMUSG00000045994","B3gat1",-1.339,-2.844,0.447346692020316,0.640467038216838,0.083,0.785
"ENSMUSG00000009145","Dqx1",0.233,3.314,0.447320460653522,0.640467038216838,0.102,0.251
"ENSMUSG00000040627","Aicda",0.468,-0.908,0.447443016470985,0.640526638320824,0.058,0.446
"ENSMUSG00000059482","2610301B20Rik",-0.234,3.262,0.447458847921875,0.640526638320824,0.101,0.252
"ENSMUSG00000019659","Ccdc12",0.143,5.172,0.447579030594996,0.640648188473404,0.114,0.156
"ENSMUSG00000022201","Zfr",-0.14,6.607,0.447690690236287,0.64075752087715,0.146,0.155
"ENSMUSG00000050549","5730508B09Rik",0.253,3.159,0.447786343755198,0.64084392908678,0.104,0.275
"ENSMUSG00000054999","Naaladl1",0.598,-0.775,0.448027000715735,0.641137827227654,0.072,0.575
"ENSMUSG00000035041","Creb3l3",0.813,-1.566,0.448149907441407,0.641258294261853,0.075,0.744
"ENSMUSG00000091754","Gm3636",0.658,0.777,0.448181790665835,0.641258294261853,0.117,0.689
"ENSMUSG00000025927","Tfap2b",0.71,-2.412,0.448292937705094,0.641366802179846,0.055,0.594
"ENSMUSG00000090812","Samd15",0.368,0.982,0.448519233099201,0.641640021265959,0.079,0.381
"ENSMUSG00000027242","Wdr76",-0.209,3.772,0.448804389170156,0.641997395250174,0.105,0.229
"ENSMUSG00000020831","0610010K14Rik",-0.153,4.772,0.448924017634011,0.642117950728732,0.108,0.168
"ENSMUSG00000020380","Rad50",-0.149,5.019,0.449173227574339,0.64242381934333,0.112,0.163
"ENSMUSG00000001672","Marveld3",-0.413,1.084,0.449459524048455,0.64248207746597,0.089,0.429
"ENSMUSG00000027073","Prg2",0.53,2.112,0.449461559037661,0.64248207746597,0.133,0.578
"ENSMUSG00000040390","Map3k10",0.216,3.799,0.449329285122237,0.64248207746597,0.109,0.236
"ENSMUSG00000027628","Aar2",-0.174,4.194,0.449332175782694,0.64248207746597,0.103,0.189
"ENSMUSG00000062646","Ganc",-0.152,5.078,0.449261176031322,0.64248207746597,0.115,0.167
"ENSMUSG00000019795","Pcmt1",-0.138,5.516,0.449414459119506,0.64248207746597,0.119,0.152
"ENSMUSG00000039834","Zfp335",-0.134,6.001,0.449455255339316,0.64248207746597,0.129,0.148
"ENSMUSG00000069308","Hist1h2bp",0.701,-1.291,0.449660506522372,0.642715882945574,0.072,0.644
"ENSMUSG00000043681","Fam25c",1.221,-2.81,0.449740540203688,0.642779697242882,0.075,0.956
"ENSMUSG00000072680","Tmem254c",0.199,5.055,0.449825842436359,0.64285103084296,0.134,0.221
"ENSMUSG00000022044","Stmn4",0.603,-1.803,0.449895747265432,0.642900350352396,0.056,0.518
"ENSMUSG00000025413","Ttc4",-0.154,4.75,0.449931893472554,0.642901424876925,0.108,0.169
"ENSMUSG00000037344","Slc12a9",0.15,5.134,0.450338313627584,0.643413949562124,0.116,0.165
"ENSMUSG00000060475","Wtap",-0.139,6.493,0.450361426708481,0.643413949562124,0.143,0.155
"ENSMUSG00000091530","Cldn20",0.587,-1.362,0.450458840544744,0.643502507247718,0.061,0.56
"ENSMUSG00000030283","St8sia1",-0.243,3.994,0.45059743311547,0.643649872216845,0.122,0.267
"ENSMUSG00000086006","Gm13293",0.58,-1.135,0.450698805250975,0.643693434390525,0.064,0.556
"ENSMUSG00000018819","Lsp1",-0.151,8.968,0.45067454842455,0.643693434390525,0.177,0.169
"ENSMUSG00000001829","Clpb",0.213,3.831,0.450903296445981,0.643934859394983,0.108,0.233
"ENSMUSG00000027424","Mgme1",-0.239,3.078,0.450947453332775,0.643947291064193,0.098,0.26
"ENSMUSG00000057766","Ankrd29",-0.41,0.885,0.451239299336268,0.644313389917771,0.083,0.432
"ENSMUSG00000062542","Syt9",-0.929,-2.421,0.451536920746529,0.644383770304836,0.068,0.601
"ENSMUSG00000056880","Gadl1",-0.615,-1.803,0.451516202345616,0.644383770304836,0.057,0.549
"ENSMUSG00000031901","Dus2",-0.191,3.968,0.451340685284796,0.644383770304836,0.104,0.209
"ENSMUSG00000037761","Actr5",-0.182,4.479,0.451475225661875,0.644383770304836,0.113,0.202
"ENSMUSG00000030718","Ppme1",0.165,4.648,0.45139848544848,0.644383770304836,0.11,0.182
"ENSMUSG00000073434","Wdr90",-0.164,4.885,0.451496567823738,0.644383770304836,0.115,0.182
"ENSMUSG00000030660","Pik3c2a",0.147,5.745,0.451461127201214,0.644383770304836,0.129,0.163
"ENSMUSG00000025220","Mgea5",-0.14,8.097,0.451609436595467,0.644436625525969,0.168,0.157
"ENSMUSG00000072664","Ugt3a1",0.684,-1.674,0.451782696536022,0.644531958834457,0.064,0.56
"ENSMUSG00000034117","Ptgdr2",0.573,-1.066,0.451762081304084,0.644531958834457,0.065,0.513
"ENSMUSG00000027309","4930402H24Rik",-0.139,5.48,0.451720374976204,0.644531958834457,0.118,0.154
"ENSMUSG00000061578","Ksr2",0.34,1.614,0.451847330648674,0.644573542284028,0.088,0.359
"ENSMUSG00000030309","Caprin2",-0.22,3.288,0.451928277884771,0.644638388526699,0.097,0.241
"ENSMUSG00000047187","Rab2a",0.136,6.516,0.452010203829605,0.644704620523043,0.141,0.152
"ENSMUSG00000039361","Picalm",-0.703,4.094,0.452246053050053,0.644990366488785,0.181,0.768
"ENSMUSG00000060961","Slc4a4",0.295,3.31,0.452596746559905,0.645389174479048,0.119,0.325
"ENSMUSG00000030284","Creld1",0.18,4.015,0.452583895450468,0.645389174479048,0.1,0.197
"ENSMUSG00000019975","Ikbip",-0.248,3.268,0.452780074571127,0.645599911650048,0.105,0.272
"ENSMUSG00000084949","Gm16249",-0.38,0.703,0.452908978365974,0.645694467989645,0.075,0.398
"ENSMUSG00000024462","Gabbr1",-0.154,6.662,0.452917486052415,0.645694467989645,0.151,0.172
"ENSMUSG00000045094","Arhgef37",-0.432,0.479,0.452962691507417,0.645708234856437,0.078,0.456
"ENSMUSG00000071054","Safb",-0.143,7.502,0.453068521925064,0.645808414992298,0.16,0.161
"ENSMUSG00000020042","Btbd11",-0.236,3.528,0.453198834707689,0.645943474076464,0.108,0.261
"ENSMUSG00000053461","Hhipl2",0.763,-1.851,0.453313249520976,0.646005167448533,0.066,0.691
"ENSMUSG00000026248","Mrpl44",0.209,3.486,0.453308916378302,0.646005167448533,0.098,0.229
"ENSMUSG00000036282","Naa30",0.151,4.832,0.453575429645704,0.64632808536005,0.108,0.166
"ENSMUSG00000031364","Grpr",1.665,-3.58,0.453669251199978,0.646359531653108,0.082,0.668
"ENSMUSG00000090071","Cdk5r2",1.752,-3.549,0.453704251738445,0.646359531653108,0.087,0.668
"ENSMUSG00000048106","4632415L05Rik",0.528,-0.228,0.453645766733186,0.646359531653108,0.076,0.539
"ENSMUSG00000009406","Elk1",0.176,4.133,0.453857326231025,0.646483839679778,0.101,0.195
"ENSMUSG00000033557","Fam20b",-0.138,5.646,0.45386269123522,0.646483839679778,0.122,0.153
"ENSMUSG00000038987","Cfap157",-0.413,0.765,0.453907927731967,0.64649143464535,0.081,0.435
"ENSMUSG00000075256","Cerkl",-0.37,1.484,0.453974798992592,0.64649143464535,0.09,0.396
"ENSMUSG00000034560","Washc4",-0.147,6.083,0.453965543710299,0.64649143464535,0.136,0.164
"ENSMUSG00000068113","Gm4907",-1.7,-3.55,0.454138115972432,0.646521258603594,0.085,0.671
"ENSMUSG00000030450","Oca2",-0.843,-2.697,0.454094466492965,0.646521258603594,0.057,0.691
"ENSMUSG00000104109","Gm30292",-0.821,-2.094,0.454097365533504,0.646521258603594,0.066,0.661
"ENSMUSG00000061544","Zfp229",-0.322,1.83,0.454110648227384,0.646521258603594,0.088,0.348
"ENSMUSG00000031918","Mtmr2",-0.134,5.754,0.454235272156831,0.646608893687827,0.122,0.15
"ENSMUSG00000021900","Btd",-0.185,4.058,0.454298113746998,0.6466476716637,0.103,0.203
"ENSMUSG00000016179","Camk1g",-0.912,-2.3,0.454520256509144,0.646735389830676,0.068,0.667
"ENSMUSG00000047342","Zfp286",-0.464,0.173,0.45453999075255,0.646735389830676,0.076,0.484
"ENSMUSG00000021149","Gtpbp4",-0.143,5.62,0.45445242741337,0.646735389830676,0.123,0.16
"ENSMUSG00000030657","Xylt1",0.139,6.345,0.454573371612434,0.646735389830676,0.138,0.156
"ENSMUSG00000038611","Phrf1",-0.147,6.683,0.454478450576566,0.646735389830676,0.149,0.165
"ENSMUSG00000068039","Tcp1",-0.139,7.534,0.454465312549013,0.646735389830676,0.16,0.157
"ENSMUSG00000098928","Mir6988",-0.659,-1.648,0.454633304932229,0.646769999278588,0.062,0.626
"ENSMUSG00000066189","Cacng3",-1.549,-3.552,0.454677737993484,0.646782554069515,0.077,0.673
"ENSMUSG00000021612","Slc6a18",0.42,0.27,0.454825872097929,0.64694261086819,0.072,0.444
"ENSMUSG00000069814","Ccdc92b",-0.574,-1.527,0.454929434465056,0.646988588132108,0.058,0.55
"ENSMUSG00000020361","Hspa4",0.144,7.407,0.454908408438952,0.646988588132108,0.159,0.162
"ENSMUSG00000065610","Mir29a",1.77,-3.546,0.455151118192675,0.647140279465885,0.089,0.676
"ENSMUSG00000028417","Tal2",0.556,-0.966,0.45523168639714,0.647140279465885,0.065,0.526
"ENSMUSG00000053310","Nrgn",0.303,2.99,0.455200356781147,0.647140279465885,0.112,0.335
"ENSMUSG00000015247","Nipsnap3b",0.165,4.63,0.455220734422311,0.647140279465885,0.109,0.183
"ENSMUSG00000022221","Ripk3",-0.14,5.163,0.455249861870463,0.647140279465885,0.11,0.156
"ENSMUSG00000029338","Antxr2",0.172,6.9,0.455204206425573,0.647140279465885,0.159,0.195
"ENSMUSG00000025402","Nab2",0.143,5.256,0.455399131247131,0.647301809216127,0.114,0.16
"ENSMUSG00000025808","Ccdc7a",-1.519,-3.55,0.455451333784648,0.647325354214737,0.075,0.677
"ENSMUSG00000085803","Gm12056",-1.616,-3.55,0.455613226860214,0.647429069724333,0.08,0.678
"ENSMUSG00000097180","2700038G22Rik",-0.316,1.588,0.455598504108541,0.647429069724333,0.082,0.333
"ENSMUSG00000022752","Tomm70a",0.13,5.741,0.455631237518506,0.647429069724333,0.119,0.146
"ENSMUSG00000020755","Sap30bp",-0.141,5.292,0.455683132837896,0.647452160893894,0.114,0.157
"ENSMUSG00000022248","Rad1",0.241,3.349,0.455769977450204,0.647524901869809,0.105,0.266
"ENSMUSG00000042353","Frem3",-1.605,-3.553,0.455895602159056,0.647628190455612,0.08,0.679
"ENSMUSG00000085399","Foxd2os",-0.342,1.712,0.455949642124332,0.647628190455612,0.089,0.375
"ENSMUSG00000018042","Cyb5r3",0.14,7.248,0.455918308915924,0.647628190455612,0.155,0.158
"ENSMUSG00000040761","Spen",0.15,6.667,0.456288823686353,0.648058315569207,0.148,0.169
"ENSMUSG00000027620","Rbm39",-0.149,9.124,0.456323819430201,0.648058315569207,0.175,0.17
"ENSMUSG00000032491","Nradd",0.286,2.609,0.456428266266591,0.64815597126623,0.099,0.311
"ENSMUSG00000039313","AF529169",0.584,-1.283,0.456632392624949,0.648344468040301,0.062,0.533
"ENSMUSG00000021692","Dimt1",-0.216,3.396,0.456626223422224,0.648344468040301,0.098,0.239
"ENSMUSG00000063179","Pstk",-0.251,2.883,0.456723627741395,0.64842332142369,0.096,0.275
"ENSMUSG00000029546","Uncx",0.767,-2.901,0.456787565866008,0.648463411206735,0.051,0.598
"ENSMUSG00000065773","Rnu1b6",-1.14,-3.022,0.457108209370732,0.648687870399864,0.067,0.736
"ENSMUSG00000027722","Spata5",0.298,3.469,0.457064888786248,0.648687870399864,0.122,0.333
"ENSMUSG00000057963","Itpk1",0.143,5.579,0.45703413334533,0.648687870399864,0.122,0.161
"ENSMUSG00000026313","Hdac4",0.157,5.927,0.457124242519173,0.648687870399864,0.136,0.177
"ENSMUSG00000062822","4833420G17Rik",-0.146,6.294,0.457061336951776,0.648687870399864,0.139,0.165
"ENSMUSG00000017801","Mlx",0.166,4.842,0.457234902391069,0.648721072383071,0.114,0.186
"ENSMUSG00000029454","Mapkapk5",0.15,5.318,0.457223118617574,0.648721072383071,0.119,0.168
"ENSMUSG00000020198","Ap3d1",0.138,7.452,0.457267719187685,0.648721072383071,0.157,0.157
"ENSMUSG00000038608","Dock10",-0.144,8.193,0.457290498281923,0.648721072383071,0.167,0.164
"ENSMUSG00000036790","Slitrk2",0.708,-2.191,0.457708233067942,0.64916875324748,0.058,0.571
"ENSMUSG00000028282","Casp8ap2",-0.154,5.081,0.457665278342829,0.64916875324748,0.115,0.172
"ENSMUSG00000073889","Il11ra1",-0.16,5.453,0.457713291281682,0.64916875324748,0.127,0.18
"ENSMUSG00000030815","Phkg2",-0.133,5.938,0.457768889274664,0.649196916363601,0.125,0.15
"ENSMUSG00000004031","Brinp2",-0.714,-1.983,0.457981575373458,0.64942026468962,0.061,0.583
"ENSMUSG00000091956","C2cd4b",-0.4,1.346,0.457997885414778,0.64942026468962,0.091,0.438
"ENSMUSG00000002032","Tmem25",-0.434,0.199,0.45803435350988,0.649421278366519,0.073,0.446
"ENSMUSG00000085238","4930479D17Rik",0.99,-2.497,0.458112960380168,0.649482033433139,0.069,0.809
"ENSMUSG00000029192","Tbc1d14",0.145,6.545,0.458189125672268,0.649539317779682,0.144,0.164
"ENSMUSG00000040549","Ckap5",0.135,5.918,0.458388956762042,0.64977189094941,0.125,0.153
"ENSMUSG00000026514","Cnih3",0.924,-2.685,0.45842695194798,0.649775041372072,0.062,0.701
"ENSMUSG00000003420","Fcgrt",0.217,4.376,0.458488217798361,0.649811172603731,0.121,0.245
"ENSMUSG00000058670","4932411N23Rik",1.014,-2.73,0.458618684527341,0.64994536831978,0.066,0.702
"ENSMUSG00000033486","Catsper2",0.355,1.029,0.458720713649261,0.650039245024588,0.077,0.375
